# 		k		<chi>		std
1.82500e+01 3.10134e-03 1.91821e-03
1.83000e+01 2.86189e-03 1.98830e-03
1.83500e+01 2.31563e-03 2.08216e-03
1.84000e+01 1.55690e-03 2.17368e-03
1.84500e+01 7.13766e-04 2.25121e-03
1.85000e+01 -8.51102e-05 2.30617e-03
1.85500e+01 -7.40110e-04 2.32280e-03
1.86000e+01 -1.19852e-03 2.27918e-03
1.86500e+01 -1.45696e-03 2.16068e-03
1.87000e+01 -1.55027e-03 1.97838e-03
1.87500e+01 -1.53245e-03 1.78009e-03
1.88000e+01 -1.45714e-03 1.63763e-03
1.88500e+01 -1.36334e-03 1.59769e-03
1.89000e+01 -1.26970e-03 1.63797e-03
1.89500e+01 -1.17678e-03 1.69832e-03
1.90000e+01 -1.07442e-03 1.73998e-03
1.90500e+01 -9.51948e-04 1.76245e-03
1.91000e+01 -7.97542e-04 1.77599e-03
1.91500e+01 -6.07804e-04 1.78817e-03
1.92000e+01 -3.84316e-04 1.79946e-03
1.92500e+01 -1.30724e-04 1.80710e-03
1.93000e+01 1.49624e-04 1.80106e-03
1.93500e+01 4.53698e-04 1.76106e-03
1.94000e+01 7.76074e-04 1.67151e-03
1.94500e+01 1.10463e-03 1.54947e-03
1.95000e+01 1.41690e-03 1.45699e-03
1.95500e+01 1.67949e-03 1.45913e-03
1.96000e+01 1.85195e-03 1.54679e-03
1.96500e+01 1.89487e-03 1.64534e-03
1.97000e+01 1.78027e-03 1.70022e-03
1.97500e+01 1.50084e-03 1.71915e-03
1.98000e+01 1.07495e-03 1.74644e-03
1.98500e+01 5.45089e-04 1.80146e-03
1.99000e+01 -3.00402e-05 1.84942e-03
1.99500e+01 -5.87728e-04 1.84093e-03
2.00000e+01 -1.07381e-03 1.76492e-03
