# 		k		<chi>		std
1.52000e+01 -9.13036e-03 6.68935e-03
1.52500e+01 -8.19489e-03 5.71125e-03
1.53000e+01 -6.51648e-03 4.60043e-03
1.53500e+01 -4.64997e-03 4.20834e-03
1.54000e+01 -3.09861e-03 4.77825e-03
1.54500e+01 -2.16637e-03 5.51721e-03
1.55000e+01 -1.88468e-03 5.81553e-03
1.55500e+01 -2.03453e-03 5.60421e-03
1.56000e+01 -2.24990e-03 5.17355e-03
1.56500e+01 -2.16048e-03 4.87001e-03
1.57000e+01 -1.52149e-03 4.73572e-03
1.57500e+01 -2.87504e-04 4.52458e-03
1.58000e+01 1.38838e-03 4.11340e-03
1.58500e+01 3.22001e-03 3.77660e-03
1.59000e+01 4.88693e-03 3.98549e-03
1.59500e+01 6.12735e-03 4.69251e-03
1.60000e+01 6.79480e-03 5.36533e-03
1.60500e+01 6.88429e-03 5.62587e-03
1.61000e+01 6.42178e-03 5.32641e-03
1.61500e+01 5.52920e-03 4.64061e-03
1.62000e+01 4.32119e-03 3.96579e-03
1.62500e+01 2.87659e-03 3.72716e-03
1.63000e+01 1.24451e-03 3.98339e-03
1.63500e+01 -5.24293e-04 4.42556e-03
1.64000e+01 -2.34114e-03 4.79917e-03
1.64500e+01 -4.06024e-03 5.01896e-03
1.65000e+01 -5.48998e-03 5.07902e-03
1.65500e+01 -6.43357e-03 4.97936e-03
1.66000e+01 -6.74479e-03 4.71049e-03
1.66500e+01 -6.37715e-03 4.28749e-03
1.67000e+01 -5.40660e-03 3.81823e-03
1.67500e+01 -4.01793e-03 3.55768e-03
1.68000e+01 -2.45839e-03 3.76043e-03
1.68500e+01 -9.74080e-04 4.33058e-03
1.69000e+01 2.50079e-04 4.89189e-03
1.69500e+01 1.12779e-03 5.12296e-03
1.70000e+01 1.67642e-03 4.89008e-03
1.70500e+01 1.96458e-03 4.25759e-03
1.71000e+01 2.15008e-03 3.46618e-03
1.71500e+01 2.36496e-03 2.84394e-03
1.72000e+01 2.68630e-03 2.61379e-03
1.72500e+01 3.11353e-03 2.71309e-03
1.73000e+01 3.57087e-03 2.96129e-03
1.73500e+01 3.93200e-03 3.23821e-03
1.74000e+01 4.05852e-03 3.43141e-03
1.74500e+01 3.84048e-03 3.43251e-03
1.75000e+01 3.22813e-03 3.24015e-03
1.75500e+01 2.24678e-03 3.04477e-03
1.76000e+01 9.92448e-04 3.12241e-03
1.76500e+01 -3.89324e-04 3.48932e-03
1.77000e+01 -1.73454e-03 3.86762e-03
1.77500e+01 -2.89310e-03 4.01203e-03
1.78000e+01 -3.75446e-03 3.85857e-03
1.78500e+01 -4.26127e-03 3.50028e-03
1.79000e+01 -4.40939e-03 3.11010e-03
1.79500e+01 -4.23669e-03 2.84982e-03
1.80000e+01 -3.80517e-03 2.79067e-03
1.80500e+01 -3.17866e-03 2.89364e-03
1.81000e+01 -2.40517e-03 3.06166e-03
1.81500e+01 -1.54320e-03 3.22136e-03
1.82000e+01 -6.42123e-04 3.36849e-03
1.82500e+01 2.54416e-04 3.55501e-03
1.83000e+01 1.10293e-03 3.80100e-03
1.83500e+01 1.85669e-03 4.02272e-03
1.84000e+01 2.46759e-03 4.07792e-03
1.84500e+01 2.89363e-03 3.87401e-03
1.85000e+01 3.10927e-03 3.44107e-03
1.85500e+01 3.11381e-03 2.93873e-03
1.86000e+01 2.93321e-03 2.58247e-03
1.86500e+01 2.61330e-03 2.47806e-03
1.87000e+01 2.20581e-03 2.53647e-03
1.87500e+01 1.75255e-03 2.63080e-03
1.88000e+01 1.27416e-03 2.71715e-03
1.88500e+01 7.68565e-04 2.80067e-03
1.89000e+01 2.20474e-04 2.89099e-03
1.89500e+01 -3.81606e-04 3.00532e-03
1.90000e+01 -1.02792e-03 3.16268e-03
1.90500e+01 -1.67013e-03 3.33726e-03
1.91000e+01 -2.25816e-03 3.45106e-03
1.91500e+01 -2.71278e-03 3.40723e-03
1.92000e+01 -2.96006e-03 3.17248e-03
1.92500e+01 -2.95486e-03 2.82943e-03
1.93000e+01 -2.69643e-03 2.57280e-03
1.93500e+01 -2.22980e-03 2.58521e-03
1.94000e+01 -1.63213e-03 2.84022e-03
1.94500e+01 -9.89221e-04 3.15397e-03
1.95000e+01 -3.71017e-04 3.37799e-03
1.95500e+01 1.84307e-04 3.45117e-03
1.96000e+01 6.72072e-04 3.37453e-03
1.96500e+01 1.10875e-03 3.18657e-03
1.97000e+01 1.51162e-03 2.94716e-03
1.97500e+01 1.87969e-03 2.71797e-03
1.98000e+01 2.18468e-03 2.53604e-03
1.98500e+01 2.37616e-03 2.40129e-03
1.99000e+01 2.39923e-03 2.29717e-03
1.99500e+01 2.21747e-03 2.22326e-03
2.00000e+01 1.83143e-03 2.20241e-03
